participant_id,side,phase,window_idx,window_start,window_end,temp_mean,temp_std,temp_min,temp_max,temp_range,temp_median,temp_iqr,temp_skewness,temp_kurtosis,temp_slope,temp_mean_diff,temp_std_diff
MIT001,LEFT,Descriptive_Stress,4,2025-10-16T18:06:06.683436,2025-10-16T18:07:05.683580,30.37556461132626,0.09979952550639219,30.191993671523576,30.53162816419123,0.33963449266765267,30.389186590871432,0.17072058328175643,-0.22732606701042576,-1.2365461766829193,0.005731267370013186,0.005756516824875469,0.001674725539534576
MIT001,LEFT,Descriptive_Stress,5,2025-10-16T18:06:36.683509,2025-10-16T18:07:35.683653,30.527433097608824,0.07270536248077838,30.39221133973796,30.63240404737201,0.24019270763405132,30.53358092846905,0.13361414261862592,-0.15384970923305055,-1.3161325755252231,0.004178553669437354,0.004071062841255107,0.0015496790006005268
MIT001,LEFT,Descriptive_Stress,6,2025-10-16T18:07:06.683582,2025-10-16T18:08:05.683726,30.6329845632446,0.04929269938604465,30.535533692746867,30.709390431243975,0.1738567384971077,30.63310773531936,0.07589069708747331,-0.19167492785299872,-0.9811547680357435,0.0028299537911112707,0.00294672438130691,0.0011640518170573395
MIT001,LEFT,Descriptive_Stress,7,2025-10-16T18:07:36.683656,2025-10-16T18:08:35.683800,30.717352049490522,0.05043262194827794,30.63381142326671,30.809392532257633,0.17558110899092227,30.711451327277732,0.07788073515514071,0.07958410597785616,-1.0651121871195106,0.002905887269494615,0.00297595099984614,0.0009888192516877773
MIT001,LEFT,Descriptive_Stress,8,2025-10-16T18:08:06.683729,2025-10-16T18:09:05.683873,30.800556982870052,0.045934582770816954,30.71351222331149,30.867815077546812,0.15430285423532197,30.810989918315126,0.08708687286094374,-0.290169335030291,-1.2590217401166108,0.002623539540055025,0.0027970118961329776,0.001638963742304754
MIT001,LEFT,Stroop_Stress,0,2025-10-16T18:10:33.602424,2025-10-16T18:11:32.602712,30.73384886154021,0.014007833416303659,30.70191436350028,30.750440365244476,0.048526001744196634,30.735671644202583,0.02182401406511758,-0.6607673687761135,-0.5612933085036134,-0.00041527149670214295,0.0014119413917147796,0.0015381515160170596
MIT001,LEFT,Stroop_Stress,1,2025-10-16T18:11:03.602571,2025-10-16T18:12:02.602859,30.70829883021693,0.022262949151419457,30.682736171292873,30.750440365244476,0.06770419395160232,30.701561773035305,0.04018326125997973,0.5092382782240507,-1.169685474175463,-0.0012356100318777334,0.0013903872124908078,0.0011796911841627843
MIT001,LEFT,Math_Stress,0,2025-10-16T18:12:49.603089,2025-10-16T18:13:48.603377,30.69803077932665,0.03573183287072354,30.666364821239128,30.793522213138328,0.12715739189919972,30.684777910505698,0.047165509083253454,1.190690849771601,0.2976468104761887,-0.0018230136263149112,0.002418640692140811,0.0023943372698364655
MIT001,LEFT,Math_Stress,1,2025-10-16T18:13:19.603236,2025-10-16T18:14:18.603524,30.67217488499068,0.004354704183150072,30.664342302980582,30.68427476747078,0.019932464490196367,30.67208357649318,0.00721137424269358,0.6218021041695875,0.27749633651380545,3.817178325347776e-06,0.0010737676917300578,0.0014018330472922997
MIT001,LEFT,Math_Stress,2,2025-10-16T18:13:49.603382,2025-10-16T18:14:48.603670,30.67029358078115,0.006302319210661926,30.655693243848845,30.678621196480265,0.022927952631420112,30.671895633309468,0.008221917733987283,-0.8400783069868412,-0.28560337135311054,-4.353843574595619e-05,0.0012230342230756092,0.001524488394438085
